BIOME_NAME,BIOME_NUM,ISO3,COUNTRY,sum
Montane Grasslands & Shrublands,10.0,IND,India,1607854.421294929
Temperate Broadleaf & Mixed Forests,4.0,IRN,Iran,2.6420356414235856E7
Temperate Conifer Forests,5.0,IRN,Iran,8905599.933696678
"Temperate Grasslands, Savannas & Shrublands",8.0,IRN,Iran,6204862.064913684
Deserts & Xeric Shrublands,13.0,IRN,Iran,604110.1713743662
Montane Grasslands & Shrublands,10.0,IRN,Iran,2625087.5313654696
Tropical & Subtropical Moist Broadleaf Forests,1.0,LKA,Sri Lanka,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,LKA,Sri Lanka,0.0
Deserts & Xeric Shrublands,13.0,LKA,Sri Lanka,1276.619769017767
Tropical & Subtropical Moist Broadleaf Forests,1.0,NPL,Nepal,52321.723955823334
Tropical & Subtropical Coniferous Forests,3.0,NPL,Nepal,21120.76883816759
Temperate Broadleaf & Mixed Forests,4.0,NPL,Nepal,203954.75141101965
Temperate Conifer Forests,5.0,NPL,Nepal,18409.48144928865
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NPL,Nepal,0.0
Montane Grasslands & Shrublands,10.0,NPL,Nepal,75854.98914427734
Tropical & Subtropical Moist Broadleaf Forests,1.0,PAK,Pakistan,0.0
Temperate Conifer Forests,5.0,PAK,Pakistan,30174.548033414096
Montane Grasslands & Shrublands,10.0,PAK,Pakistan,367177.42151853413
Deserts & Xeric Shrublands,13.0,PAK,Pakistan,162510.86271423774
Tropical & Subtropical Coniferous Forests,3.0,PAK,Pakistan,0.0
Temperate Broadleaf & Mixed Forests,4.0,PAK,Pakistan,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,CXR,Christmas Island,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,CCK,Cocos Islands,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,TLS,East Timor,14376.274888506798
Tropical & Subtropical Moist Broadleaf Forests,1.0,BRN,Brunei,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,SGP,Singapore,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,S--,Spratly islands,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,P--,Paracel Islands,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,IDN,Indonesia,826061.6906240695
Tropical & Subtropical Dry Broadleaf Forests,2.0,IDN,Indonesia,1030569.8440988767
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,IDN,Indonesia,0.0
Montane Grasslands & Shrublands,10.0,IDN,Indonesia,9571.788085533604
Tropical & Subtropical Coniferous Forests,3.0,IDN,Indonesia,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,KHM,Cambodia,55346.54028512396
Tropical & Subtropical Dry Broadleaf Forests,2.0,KHM,Cambodia,162418.60527310072
Tropical & Subtropical Moist Broadleaf Forests,1.0,LAO,Laos,260103.1497154098
Tropical & Subtropical Dry Broadleaf Forests,2.0,LAO,Laos,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MMR,Myanmar,0.0
Tropical & Subtropical Coniferous Forests,3.0,MMR,Myanmar,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,MMR,Myanmar,0.0
Temperate Broadleaf & Mixed Forests,4.0,MMR,Myanmar,0.0
Temperate Conifer Forests,5.0,MMR,Myanmar,0.0
Montane Grasslands & Shrublands,10.0,MMR,Myanmar,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYS,Malaysia,793.641871285066
Montane Grasslands & Shrublands,10.0,MYS,Malaysia,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYS,Malaysia,0.0
Montane Grasslands & Shrublands,10.0,MYS,Malaysia,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,PHL,Philippines,0.0
Tropical & Subtropical Coniferous Forests,3.0,PHL,Philippines,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,THA,Thailand,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,THA,Thailand,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,VNM,Vietnam,156643.88551736096
Tropical & Subtropical Dry Broadleaf Forests,2.0,VNM,Vietnam,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,GNQ,Equatorial Guinea,829.1959020409671
Tropical & Subtropical Moist Broadleaf Forests,1.0,STP,Sao Tome and Principe,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,AGO,Angola,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,AGO,Angola,43646.18201507216
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,AGO,Angola,2.8064092623519254E8
Montane Grasslands & Shrublands,10.0,AGO,Angola,7487753.530914871
Deserts & Xeric Shrublands,13.0,AGO,Angola,2839638.6536072325
Tropical & Subtropical Moist Broadleaf Forests,1.0,COD,Democratic Republic of the Congo,6090146.381961389
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COD,Democratic Republic of the Congo,4.012479172550734E7
Montane Grasslands & Shrublands,10.0,COD,Democratic Republic of the Congo,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,CAF,Central African Republic,31748.6588934102
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CAF,Central African Republic,8163028.718916487
Tropical & Subtropical Moist Broadleaf Forests,1.0,COG,Republic of Congo,2753346.7938080113
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COG,Republic of Congo,1.2086385012439018E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,CMR,Cameroon,4538.767735501217
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CMR,Cameroon,5503027.182318483
Tropical & Subtropical Moist Broadleaf Forests,1.0,GAB,Gabon,1372979.678636862
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GAB,Gabon,6149014.333842547
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TCD,Chad,2.5432977810793024E8
Deserts & Xeric Shrublands,13.0,TCD,Chad,17468.81243274465
Tropical & Subtropical Moist Broadleaf Forests,1.0,COM,Comoros,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYT,Mayotte,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,MUS,Mauritius,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,REU,Reunion,0.0
Deserts & Xeric Shrublands,13.0,DJI,Djibouti,2725.000133990839
Tropical & Subtropical Moist Broadleaf Forests,1.0,BDI,Burundi,3709595.9304086687
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BDI,Burundi,2378518.931535704
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ERI,Eritrea,1.4449197782894969E7
Montane Grasslands & Shrublands,10.0,ERI,Eritrea,7997388.324427324
Deserts & Xeric Shrublands,13.0,ERI,Eritrea,63507.39392707751
Tropical & Subtropical Moist Broadleaf Forests,1.0,ETH,Ethiopia,1608831.2224945282
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ETH,Ethiopia,8.604134036582024E7
Montane Grasslands & Shrublands,10.0,ETH,Ethiopia,565055.2524361628
Deserts & Xeric Shrublands,13.0,ETH,Ethiopia,357826.2663895976
Tropical & Subtropical Moist Broadleaf Forests,1.0,KEN,Kenya,5797629.270646518
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,KEN,Kenya,2.0420563727587378E8
Tropical & Subtropical Moist Broadleaf Forests,1.0,KEN,Kenya,13152.284995894077
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,KEN,Kenya,13152.284995894077
Montane Grasslands & Shrublands,10.0,KEN,Kenya,262701.6412922673
Tropical & Subtropical Moist Broadleaf Forests,1.0,MDG,Madagascar,2.057927508414638E8
Tropical & Subtropical Dry Broadleaf Forests,2.0,MDG,Madagascar,6.67146346355222E7
Montane Grasslands & Shrublands,10.0,MDG,Madagascar,429572.1200500246
Deserts & Xeric Shrublands,13.0,MDG,Madagascar,3192029.7074561054
Tropical & Subtropical Moist Broadleaf Forests,1.0,MWI,Malawi,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MWI,Malawi,7787132.253324167
Montane Grasslands & Shrublands,10.0,MWI,Malawi,98134.99778433461
Tropical & Subtropical Moist Broadleaf Forests,1.0,MOZ,Mozambique,8.645388145943148E7
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MOZ,Mozambique,1.5174566401570573E8
Montane Grasslands & Shrublands,10.0,MOZ,Mozambique,121163.28393285125
Tropical & Subtropical Moist Broadleaf Forests,1.0,RWA,Rwanda,1899357.6124294212
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,RWA,Rwanda,4231963.307803363
Montane Grasslands & Shrublands,10.0,RWA,Rwanda,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,SYC,Seychelles,0.0
Deserts & Xeric Shrublands,13.0,SYC,Seychelles,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,SOM,Somalia,6.158110152363853E7
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SOM,Somalia,1.375500699571159E8
Deserts & Xeric Shrublands,13.0,SOM,Somalia,256762.62411507382
Deserts & Xeric Shrublands,13.0,ATF,French Southern Territories,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,TZA,Tanzania,4.123435070892167E7
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TZA,Tanzania,2.5940164092240515E8
Montane Grasslands & Shrublands,10.0,TZA,Tanzania,2550190.1600208636
Tropical & Subtropical Moist Broadleaf Forests,1.0,UGA,Uganda,969563.9761708145
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,UGA,Uganda,2.0762990021448113E7
Montane Grasslands & Shrublands,10.0,UGA,Uganda,40034.02104310962
Tropical & Subtropical Dry Broadleaf Forests,2.0,ZMB,Zambia,834494.5275283564
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZMB,Zambia,1.1145028217510357E8
Montane Grasslands & Shrublands,10.0,ZMB,Zambia,20714.454845934262
Tropical & Subtropical Moist Broadleaf Forests,1.0,ZWE,Zimbabwe,91974.23844553943
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZWE,Zimbabwe,1.2656659207177296E8
Montane Grasslands & Shrublands,10.0,ZWE,Zimbabwe,1837295.195931415
Deserts & Xeric Shrublands,13.0,ZWE,Zimbabwe,73241.47624919325
Tropical & Subtropical Dry Broadleaf Forests,2.0,CPV,Cape Verde,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BFA,Burkina Faso,2.0270611037468586E7
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GMB,Gambia,4689778.732998019
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GNB,Guinea-Bissau,4839671.894306692
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SEN,Senegal,2.4534082955814272E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,BEN,Benin,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BEN,Benin,246421.8307042098
Tropical & Subtropical Moist Broadleaf Forests,1.0,CIV,Côte d'Ivoire,1.541198918985902E7
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CIV,Côte d'Ivoire,1.4684458750659162E8
Tropical & Subtropical Moist Broadleaf Forests,1.0,GHA,Ghana,2513493.532324193
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GHA,Ghana,1.209170603598896E8
Tropical & Subtropical Moist Broadleaf Forests,1.0,GIN,Guinea,8311528.872889442
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GIN,Guinea,2.9340019512330234E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,LBR,Liberia,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,LBR,Liberia,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MLI,Mali,1.3210116871022E8
Deserts & Xeric Shrublands,13.0,MLI,Mali,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MRT,Mauritania,1.0698895218445996E7
Deserts & Xeric Shrublands,13.0,MRT,Mauritania,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NER,Niger,9551398.148692572
Deserts & Xeric Shrublands,13.0,NER,Niger,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,NGA,Nigeria,994247.7869323338
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NGA,Nigeria,1.3920533694186017E8
Montane Grasslands & Shrublands,10.0,NGA,Nigeria,1184282.5363331074
"Temperate Grasslands, Savannas & Shrublands",8.0,SHN,Saint Helena,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SHN,Saint Helena,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLE,Sierra Leone,502980.77098543325
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SLE,Sierra Leone,299392.27466918924
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TGO,Togo,3520237.281154913
Tropical & Subtropical Moist Broadleaf Forests,1.0,TGO,Togo,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,DZA,Algeria,5483786.804306392
Deserts & Xeric Shrublands,13.0,DZA,Algeria,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,DZA,Algeria,0.0
Temperate Conifer Forests,5.0,DZA,Algeria,853990.9599798567
"Mediterranean Forests, Woodlands & Scrub",12.0,EGY,Egypt,0.0
Deserts & Xeric Shrublands,13.0,EGY,Egypt,44.09229601503909
"Mediterranean Forests, Woodlands & Scrub",12.0,ESH,Western Sahara,0.0
Deserts & Xeric Shrublands,13.0,ESH,Western Sahara,0.0
Deserts & Xeric Shrublands,13.0,LBY,Libya,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,LBY,Libya,1163993.4744365034
Temperate Conifer Forests,5.0,MAR,Morocco,1654369.0933932276
Montane Grasslands & Shrublands,10.0,MAR,Morocco,643638.150260217
"Mediterranean Forests, Woodlands & Scrub",12.0,MAR,Morocco,1.1237337090829961E7
Deserts & Xeric Shrublands,13.0,MAR,Morocco,132.54985179712594
Tropical & Subtropical Moist Broadleaf Forests,1.0,SDN,Sudan,2406050.237278271
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SDN,Sudan,5.501019924034299E8
Montane Grasslands & Shrublands,10.0,SDN,Sudan,0.0
Deserts & Xeric Shrublands,13.0,SDN,Sudan,277952.903512507
Temperate Conifer Forests,5.0,TUN,Tunisia,29510.73139943171
"Mediterranean Forests, Woodlands & Scrub",12.0,TUN,Tunisia,522911.2498386152
Deserts & Xeric Shrublands,13.0,TUN,Tunisia,40.75927032533591
Deserts & Xeric Shrublands,13.0,BWA,Botswana,3207353.0159299234
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BWA,Botswana,4.112706214501582E7
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,LSO,Lesotho,9967547.918936988
Montane Grasslands & Shrublands,10.0,LSO,Lesotho,2995878.4406274604
Deserts & Xeric Shrublands,13.0,NAM,Namibia,5128303.727320904
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NAM,Namibia,4.6650689569161296E7
Tropical & Subtropical Moist Broadleaf Forests,1.0,SWZ,Swaziland,2401566.047273899
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SWZ,Swaziland,5718463.086316733
Montane Grasslands & Shrublands,10.0,SWZ,Swaziland,1497365.3146859002
Tropical & Subtropical Moist Broadleaf Forests,1.0,ZAF,South Africa,7413997.975896557
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZAF,South Africa,1.1286696426654032E8
Montane Grasslands & Shrublands,10.0,ZAF,South Africa,3.501305642094856E7
"Mediterranean Forests, Woodlands & Scrub",12.0,ZAF,South Africa,1.8348849275810603E7
Deserts & Xeric Shrublands,13.0,ZAF,South Africa,7218696.007995536
Temperate Broadleaf & Mixed Forests,4.0,BLR,Belarus,114390.24137086912
Temperate Broadleaf & Mixed Forests,4.0,HUN,Hungary,83630.61209879683
Temperate Broadleaf & Mixed Forests,4.0,BGR,Bulgaria,481606.7745982219
"Mediterranean Forests, Woodlands & Scrub",12.0,BGR,Bulgaria,0.0
"Temperate Grasslands, Savannas & Shrublands",8.0,BGR,Bulgaria,0.0
Temperate Broadleaf & Mixed Forests,4.0,CZE,Czech Republic,0.0
Temperate Conifer Forests,5.0,CZE,Czech Republic,0.0
Temperate Broadleaf & Mixed Forests,4.0,MDA,Moldova,0.0
"Temperate Grasslands, Savannas & Shrublands",8.0,MDA,Moldova,0.0
Temperate Broadleaf & Mixed Forests,4.0,POL,Poland,53581.69686071898
Temperate Conifer Forests,5.0,POL,Poland,17647.432769918203
Temperate Broadleaf & Mixed Forests,4.0,ROU,Romania,2925493.512072638
Temperate Conifer Forests,5.0,ROU,Romania,903627.5394943382
"Temperate Grasslands, Savannas & Shrublands",8.0,ROU,Romania,0.0
Temperate Broadleaf & Mixed Forests,4.0,RUS,Russia,1.52948920938497E7
"Temperate Grasslands, Savannas & Shrublands",8.0,RUS,Russia,2.866090599746817E7
Temperate Conifer Forests,5.0,RUS,Russia,1703226.7434742749
Montane Grasslands & Shrublands,10.0,RUS,Russia,4458416.326862254
Deserts & Xeric Shrublands,13.0,RUS,Russia,4031472.942516883
Temperate Broadleaf & Mixed Forests,4.0,SVK,Slovakia,124605.75063023195
Temperate Conifer Forests,5.0,SVK,Slovakia,97722.24417233281
Temperate Broadleaf & Mixed Forests,4.0,UKR,Ukraine,18401.13041136224
Temperate Conifer Forests,5.0,UKR,Ukraine,22378.214792587136
"Temperate Grasslands, Savannas & Shrublands",8.0,UKR,Ukraine,16819.609713694288
Temperate Broadleaf & Mixed Forests,4.0,GGY,Guernsey,0.0
Temperate Broadleaf & Mixed Forests,4.0,IMN,Isle of Man,0.0
Temperate Broadleaf & Mixed Forests,4.0,JEY,Jersey,0.0
Temperate Broadleaf & Mixed Forests,4.0,BEL,Belgium,381577.9739821364
Temperate Broadleaf & Mixed Forests,4.0,LUX,Luxembourg,0.0
Temperate Broadleaf & Mixed Forests,4.0,NLD,Netherlands,3945648.741656024
"Mediterranean Forests, Woodlands & Scrub",12.0,MCO,Monaco,0.0
Temperate Broadleaf & Mixed Forests,4.0,AUT,Austria,278754.70851709927
Temperate Conifer Forests,5.0,AUT,Austria,1660363.3811129357
Temperate Broadleaf & Mixed Forests,4.0,CHE,Switzerland,793031.050875593
Temperate Conifer Forests,5.0,CHE,Switzerland,1736698.5531991515
Temperate Broadleaf & Mixed Forests,4.0,DEU,Germany,3112490.2233506553
Temperate Conifer Forests,5.0,DEU,Germany,29866.55296921177
Temperate Broadleaf & Mixed Forests,4.0,FRA,France,1.3092720362159878E7
"Mediterranean Forests, Woodlands & Scrub",12.0,FRA,France,373112.6135965625
Temperate Conifer Forests,5.0,FRA,France,441103.15936786495
Temperate Broadleaf & Mixed Forests,4.0,LIE,Liechtenstein,0.0
Temperate Conifer Forests,5.0,LIE,Liechtenstein,0.0
Temperate Broadleaf & Mixed Forests,4.0,IRL,Ireland,1.1357621126287837E7
"Temperate Grasslands, Savannas & Shrublands",8.0,FRO,Faroe Islands,0.0
Temperate Broadleaf & Mixed Forests,4.0,ALA,Åland,0.0
Temperate Broadleaf & Mixed Forests,4.0,DNK,Denmark,0.0
Temperate Broadleaf & Mixed Forests,4.0,EST,Estonia,0.0
Temperate Broadleaf & Mixed Forests,4.0,FIN,Finland,0.0
Temperate Broadleaf & Mixed Forests,4.0,LVA,Latvia,0.0
Temperate Broadleaf & Mixed Forests,4.0,LTU,Lithuania,0.0
Temperate Broadleaf & Mixed Forests,4.0,SWE,Sweden,39959.204136653294
