ISO3,COUNTRY,BIOME_NAME,BIOME_NUM,sum
GEO,Georgia,Temperate Broadleaf & Mixed Forests,4.0,1.45375576125775E8
GEO,Georgia,"Temperate Grasslands, Savannas & Shrublands",8.0,6938272.156310556
GEO,Georgia,Deserts & Xeric Shrublands,13.0,2.9726986747125838E7
ISR,Israel,Deserts & Xeric Shrublands,13.0,0.0
ISR,Israel,"Temperate Grasslands, Savannas & Shrublands",8.0,0.0
ISR,Israel,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
IRQ,Iraq,Temperate Broadleaf & Mixed Forests,4.0,3959044.1378999595
IRQ,Iraq,"Temperate Grasslands, Savannas & Shrublands",8.0,47712.709899902344
IRQ,Iraq,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
IRQ,Iraq,Deserts & Xeric Shrublands,13.0,282483.73245442705
JOR,Jordan,"Temperate Grasslands, Savannas & Shrublands",8.0,0.0
JOR,Jordan,"Mediterranean Forests, Woodlands & Scrub",12.0,6802.3531494140625
JOR,Jordan,Deserts & Xeric Shrublands,13.0,0.0
KGZ,Kyrgyzstan,"Temperate Grasslands, Savannas & Shrublands",8.0,1.3828745775120053E9
KGZ,Kyrgyzstan,Montane Grasslands & Shrublands,10.0,2.879783816414275E8
KGZ,Kyrgyzstan,Temperate Conifer Forests,5.0,8.40407672716732E7
KGZ,Kyrgyzstan,Deserts & Xeric Shrublands,13.0,57841.762194345516
OMN,Oman,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,17128.912048339844
OMN,Oman,Deserts & Xeric Shrublands,13.0,23919.830322265625
OMN,Oman,"Temperate Grasslands, Savannas & Shrublands",8.0,0.0
PSE,Palestina,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
PSE,Palestina,Deserts & Xeric Shrublands,13.0,0.0
SAU,Saudi Arabia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
SAU,Saudi Arabia,Deserts & Xeric Shrublands,13.0,0.0
SAU,Saudi Arabia,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
SYR,Syria,"Temperate Grasslands, Savannas & Shrublands",8.0,314150.9271273744
SYR,Syria,"Mediterranean Forests, Woodlands & Scrub",12.0,2.6518407236325495E7
SYR,Syria,Deserts & Xeric Shrublands,13.0,36841.20672607422
TUR,Turkey,Temperate Broadleaf & Mixed Forests,4.0,3.113052658776625E8
TUR,Turkey,Temperate Conifer Forests,5.0,2.8700012965419847E8
TUR,Turkey,"Temperate Grasslands, Savannas & Shrublands",8.0,5.006177458489152E7
TUR,Turkey,"Mediterranean Forests, Woodlands & Scrub",12.0,7.059485617438892E7
YEM,Yemen,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,4.1876044729218036E8
YEM,Yemen,Deserts & Xeric Shrublands,13.0,3.716766320226789E8
IOT,British Indian Ocean Territory,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MDV,Maldives,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
AFG,Afghanistan,Montane Grasslands & Shrublands,10.0,1.2324906407153465E8
AFG,Afghanistan,Deserts & Xeric Shrublands,13.0,2.6462149872260213E8
AFG,Afghanistan,Temperate Conifer Forests,5.0,3.1052297269461602E7
AFG,Afghanistan,"Temperate Grasslands, Savannas & Shrublands",8.0,8860463.497745767
BGD,Bangladesh,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
BGD,Bangladesh,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
BTN,Bhutan,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
BTN,Bhutan,Tropical & Subtropical Coniferous Forests,3.0,0.0
BTN,Bhutan,Temperate Broadleaf & Mixed Forests,4.0,0.0
BTN,Bhutan,Temperate Conifer Forests,5.0,5716006.750587613
BTN,Bhutan,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
BTN,Bhutan,Montane Grasslands & Shrublands,10.0,2.5154639784925036E7
IND,India,Tropical & Subtropical Moist Broadleaf Forests,1.0,4.250779628625488E7
IND,India,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.955505689794922E7
IND,India,Deserts & Xeric Shrublands,13.0,6057382.271748621
IND,India,Tropical & Subtropical Coniferous Forests,3.0,1.1760438908681567E8
IND,India,Temperate Broadleaf & Mixed Forests,4.0,8.277744122854243E7
IND,India,Temperate Conifer Forests,5.0,2.7947692303570196E7
IND,India,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
IND,India,Montane Grasslands & Shrublands,10.0,5.9913879146595664E7
IRN,Iran,Temperate Broadleaf & Mixed Forests,4.0,3.769605212412484E8
IRN,Iran,Temperate Conifer Forests,5.0,1.750415925538979E8
IRN,Iran,"Temperate Grasslands, Savannas & Shrublands",8.0,1.0052210484602626E7
IRN,Iran,Deserts & Xeric Shrublands,13.0,2.1977456823054537E7
IRN,Iran,Montane Grasslands & Shrublands,10.0,3.0718150710566264E7
LKA,Sri Lanka,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
LKA,Sri Lanka,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
LKA,Sri Lanka,Deserts & Xeric Shrublands,13.0,1864477.0582885742
NPL,Nepal,Tropical & Subtropical Moist Broadleaf Forests,1.0,3462868.488820035
NPL,Nepal,Tropical & Subtropical Coniferous Forests,3.0,3365463.094913258
NPL,Nepal,Temperate Broadleaf & Mixed Forests,4.0,1.2139418731780645E7
NPL,Nepal,Temperate Conifer Forests,5.0,2316813.8991122376
NPL,Nepal,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
NPL,Nepal,Montane Grasslands & Shrublands,10.0,2469500.897019809
PAK,Pakistan,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
PAK,Pakistan,Temperate Conifer Forests,5.0,7699622.988312602
PAK,Pakistan,Montane Grasslands & Shrublands,10.0,4.20582599158251E7
PAK,Pakistan,Deserts & Xeric Shrublands,13.0,1.5200244124935612E7
PAK,Pakistan,Tropical & Subtropical Coniferous Forests,3.0,0.0
PAK,Pakistan,Temperate Broadleaf & Mixed Forests,4.0,0.0
CXR,Christmas Island,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
CCK,Cocos Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
TLS,East Timor,Tropical & Subtropical Dry Broadleaf Forests,2.0,2.396640888849164E7
BRN,Brunei,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
SGP,Singapore,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
S--,Spratly islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
P--,Paracel Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
IDN,Indonesia,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.465011266043294E7
IDN,Indonesia,Tropical & Subtropical Dry Broadleaf Forests,2.0,2.1124345555050576E8
IDN,Indonesia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
IDN,Indonesia,Montane Grasslands & Shrublands,10.0,1424598.7028444777
IDN,Indonesia,Tropical & Subtropical Coniferous Forests,3.0,0.0
KHM,Cambodia,Tropical & Subtropical Moist Broadleaf Forests,1.0,2085694.5849609375
KHM,Cambodia,Tropical & Subtropical Dry Broadleaf Forests,2.0,7.455854745172119E7
LAO,Laos,Tropical & Subtropical Moist Broadleaf Forests,1.0,3184304.1152102
LAO,Laos,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
MMR,Myanmar,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MMR,Myanmar,Tropical & Subtropical Coniferous Forests,3.0,0.0
MMR,Myanmar,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
MMR,Myanmar,Temperate Broadleaf & Mixed Forests,4.0,0.0
MMR,Myanmar,Temperate Conifer Forests,5.0,0.0
MMR,Myanmar,Montane Grasslands & Shrublands,10.0,0.0
MYS,Malaysia,Tropical & Subtropical Moist Broadleaf Forests,1.0,2871542.120361328
MYS,Malaysia,Montane Grasslands & Shrublands,10.0,0.0
MYS,Malaysia,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MYS,Malaysia,Montane Grasslands & Shrublands,10.0,0.0
PHL,Philippines,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
PHL,Philippines,Tropical & Subtropical Coniferous Forests,3.0,0.0
THA,Thailand,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
THA,Thailand,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
VNM,Vietnam,Tropical & Subtropical Moist Broadleaf Forests,1.0,83936.99932861328
VNM,Vietnam,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
GNQ,Equatorial Guinea,Tropical & Subtropical Moist Broadleaf Forests,1.0,7149.749694824219
STP,Sao Tome and Principe,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
AGO,Angola,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
AGO,Angola,Tropical & Subtropical Dry Broadleaf Forests,2.0,7.253593247356507E7
AGO,Angola,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.6424086932871283E11
AGO,Angola,Montane Grasslands & Shrublands,10.0,4.673469833131994E9
AGO,Angola,Deserts & Xeric Shrublands,13.0,4.452635234472719E9
COD,Democratic Republic of the Congo,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.3357777106607757E9
COD,Democratic Republic of the Congo,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,8.572931698749445E9
COD,Democratic Republic of the Congo,Montane Grasslands & Shrublands,10.0,0.0
CAF,Central African Republic,Tropical & Subtropical Moist Broadleaf Forests,1.0,456225.6246974571
CAF,Central African Republic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.263221844770619E9
COG,Republic of Congo,Tropical & Subtropical Moist Broadleaf Forests,1.0,5.1264815965771884E8
COG,Republic of Congo,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.801450594914501E9
CMR,Cameroon,Tropical & Subtropical Moist Broadleaf Forests,1.0,5662663.96857623
CMR,Cameroon,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.6929433723807075E9
GAB,Gabon,Tropical & Subtropical Moist Broadleaf Forests,1.0,4.547284667302973E8
GAB,Gabon,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.8357087811350493E9
TCD,Chad,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.3998237598097943E11
TCD,Chad,Deserts & Xeric Shrublands,13.0,899478.0570678711
COM,Comoros,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MYT,Mayotte,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MUS,Mauritius,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
REU,Reunion,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
DJI,Djibouti,Deserts & Xeric Shrublands,13.0,1.4348684786560059E7
BDI,Burundi,Tropical & Subtropical Moist Broadleaf Forests,1.0,7.565578136477733E8
BDI,Burundi,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,7.972231524645486E8
ERI,Eritrea,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,9.710477352676932E8
ERI,Eritrea,Montane Grasslands & Shrublands,10.0,6.733958377155193E8
ERI,Eritrea,Deserts & Xeric Shrublands,13.0,9183203.597612688
ETH,Ethiopia,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.039270622713698E8
ETH,Ethiopia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.014236149959465E10
ETH,Ethiopia,Montane Grasslands & Shrublands,10.0,1.2343585513770393E8
ETH,Ethiopia,Deserts & Xeric Shrublands,13.0,1.0225540967194729E8
KEN,Kenya,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.4206175971712034E9
KEN,Kenya,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.4948486179380627E10
KEN,Kenya,Tropical & Subtropical Moist Broadleaf Forests,1.0,6892298.901967253
KEN,Kenya,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,6892298.901967253
KEN,Kenya,Montane Grasslands & Shrublands,10.0,2.1973744896676052E8
MDG,Madagascar,Tropical & Subtropical Moist Broadleaf Forests,1.0,6.406777292232134E10
MDG,Madagascar,Tropical & Subtropical Dry Broadleaf Forests,2.0,3.630191879951941E10
MDG,Madagascar,Montane Grasslands & Shrublands,10.0,2.0419324520526147E8
MDG,Madagascar,Deserts & Xeric Shrublands,13.0,2.8288838259387398E10
MWI,Malawi,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MWI,Malawi,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,4.510274376558147E9
MWI,Malawi,Montane Grasslands & Shrublands,10.0,1.4377371661370364E8
MOZ,Mozambique,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.2840242501441406E10
MOZ,Mozambique,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.3925684120220154E11
MOZ,Mozambique,Montane Grasslands & Shrublands,10.0,1.8337219868177417E8
RWA,Rwanda,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.96278057637151E8
RWA,Rwanda,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.4471003900469127E9
RWA,Rwanda,Montane Grasslands & Shrublands,10.0,0.0
SYC,Seychelles,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
SYC,Seychelles,Deserts & Xeric Shrublands,13.0,0.0
SOM,Somalia,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.8539215905811207E10
SOM,Somalia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,4.362066853389255E10
SOM,Somalia,Deserts & Xeric Shrublands,13.0,7.335881459830551E8
ATF,French Southern Territories,Deserts & Xeric Shrublands,13.0,0.0
TZA,Tanzania,Tropical & Subtropical Moist Broadleaf Forests,1.0,9.407848458514654E9
TZA,Tanzania,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,9.046671751187878E10
TZA,Tanzania,Montane Grasslands & Shrublands,10.0,3.291045513063662E9
UGA,Uganda,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.659457944418157E8
UGA,Uganda,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.2754869792176003E10
UGA,Uganda,Montane Grasslands & Shrublands,10.0,1.3477998439482566E7
ZMB,Zambia,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.6506916021797872E9
ZMB,Zambia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.267988708922896E11
ZMB,Zambia,Montane Grasslands & Shrublands,10.0,1.505530341630788E7
ZWE,Zimbabwe,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.545311653756489E7
ZWE,Zimbabwe,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.1174139494597545E11
ZWE,Zimbabwe,Montane Grasslands & Shrublands,10.0,1.5559429364890506E9
ZWE,Zimbabwe,Deserts & Xeric Shrublands,13.0,7.135206470032594E8
CPV,Cape Verde,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
BFA,Burkina Faso,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,8.824514187866705E9
GMB,Gambia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.730578318273643E9
GNB,Guinea-Bissau,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.837355325945585E9
SEN,Senegal,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.0848424457258028E10
BEN,Benin,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
BEN,Benin,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.1412392404971586E8
CIV,Côte d'Ivoire,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.1888468780888996E9
CIV,Côte d'Ivoire,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.8303171249375015E10
GHA,Ghana,Tropical & Subtropical Moist Broadleaf Forests,1.0,4.273572798291336E8
GHA,Ghana,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.243901200452967E10
GIN,Guinea,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.2432612015392227E9
GIN,Guinea,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.708812330779928E10
LBR,Liberia,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
LBR,Liberia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
MLI,Mali,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.9748068983410957E10
MLI,Mali,Deserts & Xeric Shrublands,13.0,0.0
MRT,Mauritania,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.836467839885405E8
MRT,Mauritania,Deserts & Xeric Shrublands,13.0,0.0
NER,Niger,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,3.5404810479384174E9
NER,Niger,Deserts & Xeric Shrublands,13.0,108034.8921508789
NGA,Nigeria,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.5444859619950244E8
NGA,Nigeria,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,4.0025472372743225E10
NGA,Nigeria,Montane Grasslands & Shrublands,10.0,4.395033926839454E8
SHN,Saint Helena,"Temperate Grasslands, Savannas & Shrublands",8.0,0.0
SHN,Saint Helena,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
SLE,Sierra Leone,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.9199756494406953E8
SLE,Sierra Leone,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.742408800213135E8
TGO,Togo,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.1892219729923224E9
TGO,Togo,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
DZA,Algeria,"Mediterranean Forests, Woodlands & Scrub",12.0,1.0978863770617552E9
DZA,Algeria,Deserts & Xeric Shrublands,13.0,1217346.257385254
DZA,Algeria,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
DZA,Algeria,Temperate Conifer Forests,5.0,1.4299404268781263E8
EGY,Egypt,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
EGY,Egypt,Deserts & Xeric Shrublands,13.0,0.0
ESH,Western Sahara,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
ESH,Western Sahara,Deserts & Xeric Shrublands,13.0,0.0
LBY,Libya,Deserts & Xeric Shrublands,13.0,421388.7976074219
LBY,Libya,"Mediterranean Forests, Woodlands & Scrub",12.0,1.5911047738438052E8
MAR,Morocco,Temperate Conifer Forests,5.0,2.0979194256393778E8
MAR,Morocco,Montane Grasslands & Shrublands,10.0,1.1323204692481188E7
MAR,Morocco,"Mediterranean Forests, Woodlands & Scrub",12.0,1.3997424265539913E9
MAR,Morocco,Deserts & Xeric Shrublands,13.0,49291.836669921875
SDN,Sudan,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.2425937296942484E9
SDN,Sudan,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.5044276547982547E11
SDN,Sudan,Montane Grasslands & Shrublands,10.0,2590293.0647932463
SDN,Sudan,Deserts & Xeric Shrublands,13.0,4.2109790654590505E8
TUN,Tunisia,Temperate Conifer Forests,5.0,3102184.1920558554
TUN,Tunisia,"Mediterranean Forests, Woodlands & Scrub",12.0,1.512456914745141E8
TUN,Tunisia,Deserts & Xeric Shrublands,13.0,20884.345336914062
BWA,Botswana,Deserts & Xeric Shrublands,13.0,1.8231988852531483E10
BWA,Botswana,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,5.13912599349401E10
LSO,Lesotho,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.5615057911322992E9
LSO,Lesotho,Montane Grasslands & Shrublands,10.0,9.386889158514793E8
NAM,Namibia,Deserts & Xeric Shrublands,13.0,9.571050053872702E9
NAM,Namibia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.8671464437199764E10
SWZ,Swaziland,Tropical & Subtropical Moist Broadleaf Forests,1.0,8.892234321084638E8
SWZ,Swaziland,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.173391375127233E9
SWZ,Swaziland,Montane Grasslands & Shrublands,10.0,1.3566196611947596E9
ZAF,South Africa,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.518630807179605E9
ZAF,South Africa,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,8.72375911115659E10
ZAF,South Africa,Montane Grasslands & Shrublands,10.0,3.0187845927115913E10
ZAF,South Africa,"Mediterranean Forests, Woodlands & Scrub",12.0,1.9638257800563454E10
ZAF,South Africa,Deserts & Xeric Shrublands,13.0,7.094414303683649E9
BLR,Belarus,Temperate Broadleaf & Mixed Forests,4.0,625424.5826332242
HUN,Hungary,Temperate Broadleaf & Mixed Forests,4.0,432385.4108886719
BGR,Bulgaria,Temperate Broadleaf & Mixed Forests,4.0,9.517662208040747E7
BGR,Bulgaria,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
BGR,Bulgaria,"Temperate Grasslands, Savannas & Shrublands",8.0,0.0
CZE,Czech Republic,Temperate Broadleaf & Mixed Forests,4.0,0.0
CZE,Czech Republic,Temperate Conifer Forests,5.0,0.0
MDA,Moldova,Temperate Broadleaf & Mixed Forests,4.0,0.0
MDA,Moldova,"Temperate Grasslands, Savannas & Shrublands",8.0,0.0
POL,Poland,Temperate Broadleaf & Mixed Forests,4.0,156052.95077694164
POL,Poland,Temperate Conifer Forests,5.0,392655.9875488281
ROU,Romania,Temperate Broadleaf & Mixed Forests,4.0,2.2439158125213385E8
ROU,Romania,Temperate Conifer Forests,5.0,1.5403034684865746E8
ROU,Romania,"Temperate Grasslands, Savannas & Shrublands",8.0,0.0
RUS,Russia,Temperate Broadleaf & Mixed Forests,4.0,1.235085182948205E9
RUS,Russia,"Temperate Grasslands, Savannas & Shrublands",8.0,2.808254159264254E9
RUS,Russia,Temperate Conifer Forests,5.0,1.7078605855296126E8
RUS,Russia,Montane Grasslands & Shrublands,10.0,1.5615243552285254E8
RUS,Russia,Deserts & Xeric Shrublands,13.0,4.122066779987652E8
SVK,Slovakia,Temperate Broadleaf & Mixed Forests,4.0,2435127.2486897786
SVK,Slovakia,Temperate Conifer Forests,5.0,5954924.272451603
UKR,Ukraine,Temperate Broadleaf & Mixed Forests,4.0,995687.2593994141
UKR,Ukraine,Temperate Conifer Forests,5.0,4367471.309623688
UKR,Ukraine,"Temperate Grasslands, Savannas & Shrublands",8.0,52540.211486816406
GGY,Guernsey,Temperate Broadleaf & Mixed Forests,4.0,0.0
IMN,Isle of Man,Temperate Broadleaf & Mixed Forests,4.0,0.0
JEY,Jersey,Temperate Broadleaf & Mixed Forests,4.0,0.0
BEL,Belgium,Temperate Broadleaf & Mixed Forests,4.0,1.4693485915181238E7
LUX,Luxembourg,Temperate Broadleaf & Mixed Forests,4.0,0.0
NLD,Netherlands,Temperate Broadleaf & Mixed Forests,4.0,1.4446347285053545E8
MCO,Monaco,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
AUT,Austria,Temperate Broadleaf & Mixed Forests,4.0,4874197.930464681
AUT,Austria,Temperate Conifer Forests,5.0,6.999612353919534E7
CHE,Switzerland,Temperate Broadleaf & Mixed Forests,4.0,5358704.939986643
CHE,Switzerland,Temperate Conifer Forests,5.0,2.9859283376638856E7
DEU,Germany,Temperate Broadleaf & Mixed Forests,4.0,6.993875410489573E7
DEU,Germany,Temperate Conifer Forests,5.0,3000640.98240536
FRA,France,Temperate Broadleaf & Mixed Forests,4.0,1.6701919945260224E8
FRA,France,"Mediterranean Forests, Woodlands & Scrub",12.0,1.114761290008868E8
FRA,France,Temperate Conifer Forests,5.0,1.0266763887057196E7
LIE,Liechtenstein,Temperate Broadleaf & Mixed Forests,4.0,0.0
LIE,Liechtenstein,Temperate Conifer Forests,5.0,0.0
IRL,Ireland,Temperate Broadleaf & Mixed Forests,4.0,1.2774837796941563E8
