BIOME_NAME,BIOME_NUM,ISO3,COUNTRY,mean
Temperate Broadleaf & Mixed Forests,4.0,BTN,Bhutan,0.0
Temperate Conifer Forests,5.0,BTN,Bhutan,0.7072048825342403
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BTN,Bhutan,
Montane Grasslands & Shrublands,10.0,BTN,Bhutan,0.18997530302203103
Tropical & Subtropical Moist Broadleaf Forests,1.0,IND,India,5.889194476503859
Tropical & Subtropical Dry Broadleaf Forests,2.0,IND,India,6.111914551727398
Deserts & Xeric Shrublands,13.0,IND,India,0.43658930151509395
Tropical & Subtropical Coniferous Forests,3.0,IND,India,1.670330916577703
Temperate Broadleaf & Mixed Forests,4.0,IND,India,0.4696044270600363
Temperate Conifer Forests,5.0,IND,India,0.44531093960811713
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,IND,India,
Montane Grasslands & Shrublands,10.0,IND,India,0.2140896403513507
Temperate Broadleaf & Mixed Forests,4.0,IRN,Iran,0.03582547228911852
Temperate Conifer Forests,5.0,IRN,Iran,0.07341380182484478
"Temperate Grasslands, Savannas & Shrublands",8.0,IRN,Iran,0.007713791735329884
Deserts & Xeric Shrublands,13.0,IRN,Iran,0.0019403614943468007
Montane Grasslands & Shrublands,10.0,IRN,Iran,0.013084757243294562
Tropical & Subtropical Moist Broadleaf Forests,1.0,LKA,Sri Lanka,
Tropical & Subtropical Dry Broadleaf Forests,2.0,LKA,Sri Lanka,
Deserts & Xeric Shrublands,13.0,LKA,Sri Lanka,1.6578873634071167
Tropical & Subtropical Moist Broadleaf Forests,1.0,NPL,Nepal,1.0176841206897136
Tropical & Subtropical Coniferous Forests,3.0,NPL,Nepal,1.4245342725748684
Temperate Broadleaf & Mixed Forests,4.0,NPL,Nepal,0.5531380326624675
Temperate Conifer Forests,5.0,NPL,Nepal,0.5835006923589697
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NPL,Nepal,
Montane Grasslands & Shrublands,10.0,NPL,Nepal,0.20510546012116782
Tropical & Subtropical Moist Broadleaf Forests,1.0,PAK,Pakistan,
Temperate Conifer Forests,5.0,PAK,Pakistan,1.0398516704546428
Montane Grasslands & Shrublands,10.0,PAK,Pakistan,0.5575236797972302
Deserts & Xeric Shrublands,13.0,PAK,Pakistan,0.019643331812648136
Tropical & Subtropical Coniferous Forests,3.0,PAK,Pakistan,
Temperate Broadleaf & Mixed Forests,4.0,PAK,Pakistan,
Tropical & Subtropical Moist Broadleaf Forests,1.0,CXR,Christmas Island,
Tropical & Subtropical Moist Broadleaf Forests,1.0,CCK,Cocos Islands,
Tropical & Subtropical Dry Broadleaf Forests,2.0,TLS,East Timor,2.4711648055281783
Tropical & Subtropical Moist Broadleaf Forests,1.0,BRN,Brunei,
Tropical & Subtropical Moist Broadleaf Forests,1.0,SGP,Singapore,
Tropical & Subtropical Moist Broadleaf Forests,1.0,S--,Spratly islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,P--,Paracel Islands,
Tropical & Subtropical Moist Broadleaf Forests,1.0,IDN,Indonesia,1.9982468718592155
Tropical & Subtropical Dry Broadleaf Forests,2.0,IDN,Indonesia,1.912771306621745
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,IDN,Indonesia,
Montane Grasslands & Shrublands,10.0,IDN,Indonesia,0.3775464458203453
Tropical & Subtropical Coniferous Forests,3.0,IDN,Indonesia,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,KHM,Cambodia,6.843681519357195
Tropical & Subtropical Dry Broadleaf Forests,2.0,KHM,Cambodia,4.794625047492401
Tropical & Subtropical Moist Broadleaf Forests,1.0,LAO,Laos,2.404398930921469
Tropical & Subtropical Dry Broadleaf Forests,2.0,LAO,Laos,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MMR,Myanmar,
Tropical & Subtropical Coniferous Forests,3.0,MMR,Myanmar,
Tropical & Subtropical Dry Broadleaf Forests,2.0,MMR,Myanmar,
Temperate Broadleaf & Mixed Forests,4.0,MMR,Myanmar,
Temperate Conifer Forests,5.0,MMR,Myanmar,
Montane Grasslands & Shrublands,10.0,MMR,Myanmar,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYS,Malaysia,0.6664260470712083
Montane Grasslands & Shrublands,10.0,MYS,Malaysia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYS,Malaysia,
Montane Grasslands & Shrublands,10.0,MYS,Malaysia,
Tropical & Subtropical Moist Broadleaf Forests,1.0,PHL,Philippines,
Tropical & Subtropical Coniferous Forests,3.0,PHL,Philippines,
Tropical & Subtropical Moist Broadleaf Forests,1.0,THA,Thailand,
Tropical & Subtropical Dry Broadleaf Forests,2.0,THA,Thailand,
Tropical & Subtropical Moist Broadleaf Forests,1.0,VNM,Vietnam,0.047243171028947595
Tropical & Subtropical Dry Broadleaf Forests,2.0,VNM,Vietnam,
Tropical & Subtropical Moist Broadleaf Forests,1.0,GNQ,Equatorial Guinea,5.130434782608695
Tropical & Subtropical Moist Broadleaf Forests,1.0,STP,Sao Tome and Principe,
Tropical & Subtropical Moist Broadleaf Forests,1.0,AGO,Angola,
Tropical & Subtropical Dry Broadleaf Forests,2.0,AGO,Angola,14.086593961712442
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,AGO,Angola,12.969641455030626
Montane Grasslands & Shrublands,10.0,AGO,Angola,16.118263874924647
Deserts & Xeric Shrublands,13.0,AGO,Angola,0.854193082449411
Tropical & Subtropical Moist Broadleaf Forests,1.0,COD,Democratic Republic of the Congo,17.950932210426313
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COD,Democratic Republic of the Congo,17.73609868207552
Montane Grasslands & Shrublands,10.0,COD,Democratic Republic of the Congo,
Tropical & Subtropical Moist Broadleaf Forests,1.0,CAF,Central African Republic,15.735077359848065
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CAF,Central African Republic,10.773497184549733
Tropical & Subtropical Moist Broadleaf Forests,1.0,COG,Republic of Congo,17.755902304941237
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,COG,Republic of Congo,15.470968336460064
Tropical & Subtropical Moist Broadleaf Forests,1.0,CMR,Cameroon,11.937236485376868
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CMR,Cameroon,7.008357731225445
Tropical & Subtropical Moist Broadleaf Forests,1.0,GAB,Gabon,15.851629451042692
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GAB,Gabon,10.879665694538843
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TCD,Chad,2.9788844456988572
Deserts & Xeric Shrublands,13.0,TCD,Chad,3.1427221222782405E-5
Tropical & Subtropical Moist Broadleaf Forests,1.0,COM,Comoros,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MYT,Mayotte,
Tropical & Subtropical Moist Broadleaf Forests,1.0,MUS,Mauritius,
Tropical & Subtropical Moist Broadleaf Forests,1.0,REU,Reunion,
Deserts & Xeric Shrublands,13.0,DJI,Djibouti,0.01972995190482268
Tropical & Subtropical Moist Broadleaf Forests,1.0,BDI,Burundi,13.586579080450969
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BDI,Burundi,17.03331654740713
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ERI,Eritrea,0.0677192561430831
Montane Grasslands & Shrublands,10.0,ERI,Eritrea,0.15162738756903613
Deserts & Xeric Shrublands,13.0,ERI,Eritrea,0.0036097002893311467
Tropical & Subtropical Moist Broadleaf Forests,1.0,ETH,Ethiopia,19.440056713113357
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ETH,Ethiopia,1.6269851067679892
Montane Grasslands & Shrublands,10.0,ETH,Ethiopia,1.4969361800518495
Deserts & Xeric Shrublands,13.0,ETH,Ethiopia,0.01739251818966324
Tropical & Subtropical Moist Broadleaf Forests,1.0,KEN,Kenya,5.294700001417684
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,KEN,Kenya,0.7608170419291169
Tropical & Subtropical Moist Broadleaf Forests,1.0,KEN,Kenya,15.877630978955155
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,KEN,Kenya,15.877630978955155
Montane Grasslands & Shrublands,10.0,KEN,Kenya,7.6956890167339065
Tropical & Subtropical Moist Broadleaf Forests,1.0,MDG,Madagascar,6.51816095789375
Tropical & Subtropical Dry Broadleaf Forests,2.0,MDG,Madagascar,7.014321443198332
Montane Grasslands & Shrublands,10.0,MDG,Madagascar,7.195988203724118
Deserts & Xeric Shrublands,13.0,MDG,Madagascar,4.933939280598086
Tropical & Subtropical Moist Broadleaf Forests,1.0,MWI,Malawi,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MWI,Malawi,16.32083591461828
Montane Grasslands & Shrublands,10.0,MWI,Malawi,16.06113216060224
Tropical & Subtropical Moist Broadleaf Forests,1.0,MOZ,Mozambique,14.825391351675217
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MOZ,Mozambique,14.807075809086314
Montane Grasslands & Shrublands,10.0,MOZ,Mozambique,16.765634569752613
Tropical & Subtropical Moist Broadleaf Forests,1.0,RWA,Rwanda,13.106457929078603
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,RWA,Rwanda,13.71700780977242
Montane Grasslands & Shrublands,10.0,RWA,Rwanda,
Tropical & Subtropical Moist Broadleaf Forests,1.0,SYC,Seychelles,
Deserts & Xeric Shrublands,13.0,SYC,Seychelles,
Tropical & Subtropical Moist Broadleaf Forests,1.0,SOM,Somalia,6.6831430069453805
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SOM,Somalia,0.7192793107571184
Deserts & Xeric Shrublands,13.0,SOM,Somalia,0.07995480120510724
Deserts & Xeric Shrublands,13.0,ATF,French Southern Territories,
Tropical & Subtropical Moist Broadleaf Forests,1.0,TZA,Tanzania,15.573422106674293
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TZA,Tanzania,11.06442003952559
Montane Grasslands & Shrublands,10.0,TZA,Tanzania,13.840503987559662
Tropical & Subtropical Moist Broadleaf Forests,1.0,UGA,Uganda,11.612301790023308
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,UGA,Uganda,12.852847220382213
Montane Grasslands & Shrublands,10.0,UGA,Uganda,16.838863058585535
Tropical & Subtropical Dry Broadleaf Forests,2.0,ZMB,Zambia,13.233970694607912
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZMB,Zambia,15.233174484149362
Montane Grasslands & Shrublands,10.0,ZMB,Zambia,12.901067897409325
Tropical & Subtropical Moist Broadleaf Forests,1.0,ZWE,Zimbabwe,8.62524077102887
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZWE,Zimbabwe,10.54004270124983
Montane Grasslands & Shrublands,10.0,ZWE,Zimbabwe,13.46322118348753
Deserts & Xeric Shrublands,13.0,ZWE,Zimbabwe,7.106843179271528
Tropical & Subtropical Dry Broadleaf Forests,2.0,CPV,Cape Verde,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BFA,Burkina Faso,5.31165756677357
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GMB,Gambia,8.730224353912021
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GNB,Guinea-Bissau,16.951755710391982
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SEN,Senegal,5.605811938968545
Tropical & Subtropical Moist Broadleaf Forests,1.0,BEN,Benin,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BEN,Benin,5.71368518644411
Tropical & Subtropical Moist Broadleaf Forests,1.0,CIV,Côte d'Ivoire,16.538653070785337
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,CIV,Côte d'Ivoire,15.680189577630076
Tropical & Subtropical Moist Broadleaf Forests,1.0,GHA,Ghana,17.341186263943992
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GHA,Ghana,13.033723434242782
Tropical & Subtropical Moist Broadleaf Forests,1.0,GIN,Guinea,15.964560866726297
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,GIN,Guinea,15.632794118376802
Tropical & Subtropical Moist Broadleaf Forests,1.0,LBR,Liberia,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,LBR,Liberia,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MLI,Mali,0.9330099420355895
Deserts & Xeric Shrublands,13.0,MLI,Mali,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,MRT,Mauritania,0.0033780504698917094
Deserts & Xeric Shrublands,13.0,MRT,Mauritania,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NER,Niger,0.03200944920573495
Deserts & Xeric Shrublands,13.0,NER,Niger,1.405921212000484E-5
Tropical & Subtropical Moist Broadleaf Forests,1.0,NGA,Nigeria,17.566217380983595
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NGA,Nigeria,6.156378680253789
Montane Grasslands & Shrublands,10.0,NGA,Nigeria,7.825805715072133
"Temperate Grasslands, Savannas & Shrublands",8.0,SHN,Saint Helena,
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SHN,Saint Helena,
Tropical & Subtropical Moist Broadleaf Forests,1.0,SLE,Sierra Leone,16.51296700522086
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SLE,Sierra Leone,17.709418324892994
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,TGO,Togo,12.491270004095009
Tropical & Subtropical Moist Broadleaf Forests,1.0,TGO,Togo,
"Mediterranean Forests, Woodlands & Scrub",12.0,DZA,Algeria,0.20036934042663535
Deserts & Xeric Shrublands,13.0,DZA,Algeria,8.82216673432725E-6
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,DZA,Algeria,0.0
Temperate Conifer Forests,5.0,DZA,Algeria,1.240166995372124
"Mediterranean Forests, Woodlands & Scrub",12.0,EGY,Egypt,
Deserts & Xeric Shrublands,13.0,EGY,Egypt,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,ESH,Western Sahara,
Deserts & Xeric Shrublands,13.0,ESH,Western Sahara,0.0
Deserts & Xeric Shrublands,13.0,LBY,Libya,1.1511203900543262E-5
"Mediterranean Forests, Woodlands & Scrub",12.0,LBY,Libya,0.26144903092515737
Temperate Conifer Forests,5.0,MAR,Morocco,0.6641020549449758
Montane Grasslands & Shrublands,10.0,MAR,Morocco,0.04390772571438722
"Mediterranean Forests, Woodlands & Scrub",12.0,MAR,Morocco,0.19333008098413634
Deserts & Xeric Shrublands,13.0,MAR,Morocco,1.0262069977076177E-5
Tropical & Subtropical Moist Broadleaf Forests,1.0,SDN,Sudan,10.55750255836114
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SDN,Sudan,2.9712261090948795
Montane Grasslands & Shrublands,10.0,SDN,Sudan,0.0045355009500968185
Deserts & Xeric Shrublands,13.0,SDN,Sudan,0.043441394317372366
Temperate Conifer Forests,5.0,TUN,Tunisia,3.6767059267262927
"Mediterranean Forests, Woodlands & Scrub",12.0,TUN,Tunisia,0.3654123999959838
Deserts & Xeric Shrublands,13.0,TUN,Tunisia,5.2656087385911765E-5
Deserts & Xeric Shrublands,13.0,BWA,Botswana,0.6779770380374486
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,BWA,Botswana,3.9810605584231897
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,LSO,Lesotho,1.0376032580818293
Montane Grasslands & Shrublands,10.0,LSO,Lesotho,1.0943757147044126
Deserts & Xeric Shrublands,13.0,NAM,Namibia,0.14359292307839047
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,NAM,Namibia,1.3754924771551384
Tropical & Subtropical Moist Broadleaf Forests,1.0,SWZ,Swaziland,14.453783535923739
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,SWZ,Swaziland,14.34234161178046
Montane Grasslands & Shrublands,10.0,SWZ,Swaziland,11.683836739310289
Tropical & Subtropical Moist Broadleaf Forests,1.0,ZAF,South Africa,13.961357636587753
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,ZAF,South Africa,7.891123875381638
Montane Grasslands & Shrublands,10.0,ZAF,South Africa,2.7896891068856267
"Mediterranean Forests, Woodlands & Scrub",12.0,ZAF,South Africa,3.2491757082425545
Deserts & Xeric Shrublands,13.0,ZAF,South Africa,0.1033260312484657
Temperate Broadleaf & Mixed Forests,4.0,BLR,Belarus,1.80576613720638
Temperate Broadleaf & Mixed Forests,4.0,HUN,Hungary,0.4428488156430502
Temperate Broadleaf & Mixed Forests,4.0,BGR,Bulgaria,1.7222605536795015
"Mediterranean Forests, Woodlands & Scrub",12.0,BGR,Bulgaria,
"Temperate Grasslands, Savannas & Shrublands",8.0,BGR,Bulgaria,
Temperate Broadleaf & Mixed Forests,4.0,CZE,Czech Republic,
Temperate Conifer Forests,5.0,CZE,Czech Republic,
Temperate Broadleaf & Mixed Forests,4.0,MDA,Moldova,
"Temperate Grasslands, Savannas & Shrublands",8.0,MDA,Moldova,
Temperate Broadleaf & Mixed Forests,4.0,POL,Poland,1.4132983779519077
Temperate Conifer Forests,5.0,POL,Poland,2.4566630552546047
Temperate Broadleaf & Mixed Forests,4.0,ROU,Romania,2.183693907502914
Temperate Conifer Forests,5.0,ROU,Romania,1.4728440342716416
"Temperate Grasslands, Savannas & Shrublands",8.0,ROU,Romania,
Temperate Broadleaf & Mixed Forests,4.0,RUS,Russia,1.0427567404911136
"Temperate Grasslands, Savannas & Shrublands",8.0,RUS,Russia,0.6540262626175972
Temperate Conifer Forests,5.0,RUS,Russia,0.7580530029869996
Montane Grasslands & Shrublands,10.0,RUS,Russia,0.19457919111824845
Deserts & Xeric Shrublands,13.0,RUS,Russia,0.08437445871172108
Temperate Broadleaf & Mixed Forests,4.0,SVK,Slovakia,2.233823953888281
Temperate Conifer Forests,5.0,SVK,Slovakia,2.0485058465859884
Temperate Broadleaf & Mixed Forests,4.0,UKR,Ukraine,1.8841075794621027
Temperate Conifer Forests,5.0,UKR,Ukraine,1.8151880253241504
"Temperate Grasslands, Savannas & Shrublands",8.0,UKR,Ukraine,0.08015396620133067
Temperate Broadleaf & Mixed Forests,4.0,GGY,Guernsey,
Temperate Broadleaf & Mixed Forests,4.0,IMN,Isle of Man,
Temperate Broadleaf & Mixed Forests,4.0,JEY,Jersey,
Temperate Broadleaf & Mixed Forests,4.0,BEL,Belgium,1.7746987619463135
Temperate Broadleaf & Mixed Forests,4.0,LUX,Luxembourg,
Temperate Broadleaf & Mixed Forests,4.0,NLD,Netherlands,2.0842511546254907
"Mediterranean Forests, Woodlands & Scrub",12.0,MCO,Monaco,
Temperate Broadleaf & Mixed Forests,4.0,AUT,Austria,1.9107754102009504
Temperate Conifer Forests,5.0,AUT,Austria,0.22934804833338274
Temperate Broadleaf & Mixed Forests,4.0,CHE,Switzerland,1.3215238109196434
Temperate Conifer Forests,5.0,CHE,Switzerland,0.1418763287381623
Temperate Broadleaf & Mixed Forests,4.0,DEU,Germany,1.6781078344491203
Temperate Conifer Forests,5.0,DEU,Germany,0.6240324841288807
Temperate Broadleaf & Mixed Forests,4.0,FRA,France,1.4896828281748526
"Mediterranean Forests, Woodlands & Scrub",12.0,FRA,France,2.400992646793467
Temperate Conifer Forests,5.0,FRA,France,0.20948976061140728
Temperate Broadleaf & Mixed Forests,4.0,LIE,Liechtenstein,
Temperate Conifer Forests,5.0,LIE,Liechtenstein,
Temperate Broadleaf & Mixed Forests,4.0,IRL,Ireland,0.4873527758638063
"Temperate Grasslands, Savannas & Shrublands",8.0,FRO,Faroe Islands,
Temperate Broadleaf & Mixed Forests,4.0,ALA,Åland,
Temperate Broadleaf & Mixed Forests,4.0,DNK,Denmark,
Temperate Broadleaf & Mixed Forests,4.0,EST,Estonia,
Temperate Broadleaf & Mixed Forests,4.0,FIN,Finland,
Temperate Broadleaf & Mixed Forests,4.0,LVA,Latvia,
Temperate Broadleaf & Mixed Forests,4.0,LTU,Lithuania,
Temperate Broadleaf & Mixed Forests,4.0,SWE,Sweden,3.5730982249220653
Temperate Broadleaf & Mixed Forests,4.0,GBR,United Kingdom,0.3123763721887415
Temperate Conifer Forests,5.0,GBR,United Kingdom,0.5763295738226247
"Mediterranean Forests, Woodlands & Scrub",12.0,GBR,United Kingdom,
Temperate Broadleaf & Mixed Forests,4.0,NOR,Norway,
Temperate Conifer Forests,5.0,NOR,Norway,0.3533625337992758
"Mediterranean Forests, Woodlands & Scrub",12.0,GIB,Gibraltar,
"Mediterranean Forests, Woodlands & Scrub",12.0,MLT,Malta,
