ISO3,COUNTRY,BIOME_NAME,BIOME_NUM,sum
AUT,Austria,Temperate Conifer Forests,5.0,4.764857949981543E8
CHE,Switzerland,Temperate Broadleaf & Mixed Forests,4.0,2.623122243800492E9
CHE,Switzerland,Temperate Conifer Forests,5.0,8.931440310939342E7
DEU,Germany,Temperate Broadleaf & Mixed Forests,4.0,1.2067488740105356E11
DEU,Germany,Temperate Conifer Forests,5.0,3860121.011030609
FRA,France,Temperate Broadleaf & Mixed Forests,4.0,1.674426652777801E11
FRA,France,"Mediterranean Forests, Woodlands & Scrub",12.0,5.692587125995707E9
FRA,France,Temperate Conifer Forests,5.0,9.774815581203948E7
LIE,Liechtenstein,Temperate Broadleaf & Mixed Forests,4.0,5182258.249374811
LIE,Liechtenstein,Temperate Conifer Forests,5.0,337209.383641142
IRL,Ireland,Temperate Broadleaf & Mixed Forests,4.0,4.103467888113834E9
FRO,Faroe Islands,"Temperate Grasslands, Savannas & Shrublands",8.0,0.0
ALA,Åland,Temperate Broadleaf & Mixed Forests,4.0,5.921617838932053E7
DNK,Denmark,Temperate Broadleaf & Mixed Forests,4.0,2.0581016434850426E10
EST,Estonia,Temperate Broadleaf & Mixed Forests,4.0,6.472030231016633E9
FIN,Finland,Temperate Broadleaf & Mixed Forests,4.0,7.819858143697374E8
LVA,Latvia,Temperate Broadleaf & Mixed Forests,4.0,1.0006693373052738E10
LTU,Lithuania,Temperate Broadleaf & Mixed Forests,4.0,1.9595484382265938E10
SWE,Sweden,Temperate Broadleaf & Mixed Forests,4.0,1.5550196487149443E10
GBR,United Kingdom,Temperate Broadleaf & Mixed Forests,4.0,5.522956175323354E10
GBR,United Kingdom,Temperate Conifer Forests,5.0,9.37516674486264E8
GBR,United Kingdom,"Mediterranean Forests, Woodlands & Scrub",12.0,5.487284027277204E7
NOR,Norway,Temperate Broadleaf & Mixed Forests,4.0,6.169187807554946E8
NOR,Norway,Temperate Conifer Forests,5.0,2.0137874805486095E8
GIB,Gibraltar,"Mediterranean Forests, Woodlands & Scrub",12.0,6528.2139892578125
MLT,Malta,"Mediterranean Forests, Woodlands & Scrub",12.0,1.148456211955039E7
VAT,Vatican City,"Mediterranean Forests, Woodlands & Scrub",12.0,0.0
AND,Andorra,Temperate Broadleaf & Mixed Forests,4.0,537084.8881225586
SMR,San Marino,"Mediterranean Forests, Woodlands & Scrub",12.0,1.2770859527355714E7
ALB,Albania,Temperate Broadleaf & Mixed Forests,4.0,8992013.874561982
ALB,Albania,"Mediterranean Forests, Woodlands & Scrub",12.0,2.3971215495810914E9
BIH,Bosnia and Herzegovina,Temperate Broadleaf & Mixed Forests,4.0,2.175387296406644E9
BIH,Bosnia and Herzegovina,"Mediterranean Forests, Woodlands & Scrub",12.0,1.3089419167631571E8
ESP,Spain,Temperate Broadleaf & Mixed Forests,4.0,3.5151727146918693E9
ESP,Spain,"Mediterranean Forests, Woodlands & Scrub",12.0,4.6937519920742836E10
GRC,Greece,Temperate Broadleaf & Mixed Forests,4.0,2.339083141835491E9
GRC,Greece,"Mediterranean Forests, Woodlands & Scrub",12.0,1.764527676943454E10
HRV,Croatia,"Mediterranean Forests, Woodlands & Scrub",12.0,3.4553270470575887E8
HRV,Croatia,Temperate Broadleaf & Mixed Forests,4.0,8.828216547611444E9
ITA,Italy,Temperate Broadleaf & Mixed Forests,4.0,2.8343627727363056E10
ITA,Italy,"Mediterranean Forests, Woodlands & Scrub",12.0,4.491292939554352E10
ITA,Italy,Temperate Conifer Forests,5.0,1.0953088882575722E9
MNE,Montenegro,Temperate Broadleaf & Mixed Forests,4.0,8502066.088242713
MNE,Montenegro,"Mediterranean Forests, Woodlands & Scrub",12.0,1.1669139318348701E8
MKD,Macedonia,Temperate Broadleaf & Mixed Forests,4.0,2.537733190846153E9
MKD,Macedonia,"Mediterranean Forests, Woodlands & Scrub",12.0,3.923003981340782E8
PRT,Portugal,Temperate Broadleaf & Mixed Forests,4.0,4.8859602376981604E8
PRT,Portugal,"Mediterranean Forests, Woodlands & Scrub",12.0,5.69230424480822E9
SRB,Serbia,Temperate Broadleaf & Mixed Forests,4.0,2.6258761089984417E10
SRB,Serbia,"Mediterranean Forests, Woodlands & Scrub",12.0,2.130157377356149E7
SVN,Slovenia,Temperate Broadleaf & Mixed Forests,4.0,1.2788684443905587E9
SVN,Slovenia,Temperate Conifer Forests,5.0,8.814261298334411E7
SVN,Slovenia,"Mediterranean Forests, Woodlands & Scrub",12.0,3.4451821249711335E7
VUT,Vanuatu,Tropical & Subtropical Moist Broadleaf Forests,1.0,132132.8896484375
SLB,Solomon Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
FJI,Fiji,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
FJI,Fiji,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
NCL,New Caledonia,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
NCL,New Caledonia,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
PNG,Papua New Guinea,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.09704873495892E8
PNG,Papua New Guinea,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,15031.47119140625
PNG,Papua New Guinea,Montane Grasslands & Shrublands,10.0,108972.32666805491
ASM,American Samoa,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
COK,Cook Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
PYF,French Polynesia,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
NIU,Niue,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
PCN,Pitcairn Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
WSM,Samoa,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
TON,Tonga,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
WLF,Wallis and Futuna,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
TUV,Tuvalu,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
KIR,Kiribati,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MHL,Marshall Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
PLW,Palau,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
GUM,Guam,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
MNP,Northern Mariana Islands,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
FSM,Micronesia,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
FSM,Micronesia,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
UMI,United States Minor Outlying Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
UMI,United States Minor Outlying Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
UMI,United States Minor Outlying Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
UMI,United States Minor Outlying Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
UMI,United States Minor Outlying Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
UMI,United States Minor Outlying Islands,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
UMI,United States Minor Outlying Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
NFK,Norfolk Island,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
AUS,Australia,Temperate Broadleaf & Mixed Forests,4.0,7.535401796306755E10
AUS,Australia,"Temperate Grasslands, Savannas & Shrublands",8.0,7.561956223235954E10
AUS,Australia,"Mediterranean Forests, Woodlands & Scrub",12.0,2.458319740509085E11
AUS,Australia,Deserts & Xeric Shrublands,13.0,3.3495876726986223E8
AUS,Australia,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.878363499559396E9
AUS,Australia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,4.186930017054138E10
AUS,Australia,Montane Grasslands & Shrublands,10.0,540022.0082225127
NZL,New Zealand,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
NZL,New Zealand,Temperate Broadleaf & Mixed Forests,4.0,8.220547460095645E8
NZL,New Zealand,"Temperate Grasslands, Savannas & Shrublands",8.0,4.1008160495456557E9
NZL,New Zealand,Montane Grasslands & Shrublands,10.0,5.5220782987827666E7
CYM,Cayman Islands,Tropical & Subtropical Dry Broadleaf Forests,2.0,78031.70628231272
AIA,Anguilla,Deserts & Xeric Shrublands,13.0,15303.005859375
BRB,Barbados,Deserts & Xeric Shrublands,13.0,0.0
MAF,Saint-Martin,Deserts & Xeric Shrublands,13.0,5105.0733642578125
SXM,Sint Maarten,Deserts & Xeric Shrublands,13.0,36594.01892089844
BHS,Bahamas,Tropical & Subtropical Coniferous Forests,3.0,1438348.548913335
TCA,Turks and Caicos Islands,Tropical & Subtropical Coniferous Forests,3.0,0.0
ATG,Antigua and Barbuda,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
ATG,Antigua and Barbuda,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
ATG,Antigua and Barbuda,Deserts & Xeric Shrublands,13.0,0.0
CUB,Cuba,Tropical & Subtropical Moist Broadleaf Forests,1.0,9.621223895309936E8
CUB,Cuba,Tropical & Subtropical Dry Broadleaf Forests,2.0,9.951980747539635E9
CUB,Cuba,Tropical & Subtropical Coniferous Forests,3.0,4.3752100294950885E8
CUB,Cuba,Deserts & Xeric Shrublands,13.0,8.500864944514233E7
DMA,Dominica,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
DMA,Dominica,Deserts & Xeric Shrublands,13.0,0.0
DOM,Dominican Republic,Tropical & Subtropical Moist Broadleaf Forests,1.0,6.112117861500567E8
DOM,Dominican Republic,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
DOM,Dominican Republic,Tropical & Subtropical Coniferous Forests,3.0,0.0
GRD,Grenada,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
GRD,Grenada,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
GRD,Grenada,Deserts & Xeric Shrublands,13.0,0.0
GLP,Guadeloupe,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
GLP,Guadeloupe,Deserts & Xeric Shrublands,13.0,0.0
HTI,Haiti,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.068506806847594E7
HTI,Haiti,Tropical & Subtropical Dry Broadleaf Forests,2.0,2181937.5779871326
HTI,Haiti,Tropical & Subtropical Coniferous Forests,3.0,0.0
JAM,Jamaica,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.2254634358625895E8
JAM,Jamaica,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.0989053201292266E8
KNA,Saint Kitts and Nevis,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
KNA,Saint Kitts and Nevis,Deserts & Xeric Shrublands,13.0,0.0
LCA,Saint Lucia,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
LCA,Saint Lucia,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
LCA,Saint Lucia,Deserts & Xeric Shrublands,13.0,0.0
MTQ,Martinique,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MTQ,Martinique,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
MTQ,Martinique,Deserts & Xeric Shrublands,13.0,0.0
MSR,Montserrat,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
MSR,Montserrat,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
MSR,Montserrat,Deserts & Xeric Shrublands,13.0,0.0
PRI,Puerto Rico,Tropical & Subtropical Moist Broadleaf Forests,1.0,9879450.906619323
PRI,Puerto Rico,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.362993827958386E7
VCT,Saint Vincent and the Grenadines,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
VCT,Saint Vincent and the Grenadines,Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
VCT,Saint Vincent and the Grenadines,Deserts & Xeric Shrublands,13.0,0.0
VGB,British Virgin Islands,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
VGB,British Virgin Islands,Deserts & Xeric Shrublands,13.0,23839.778633386948
VIR,"Virgin Islands, U.S.",Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
VIR,"Virgin Islands, U.S.",Deserts & Xeric Shrublands,13.0,1636261.8300417436
BLZ,Belize,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.11727273281631E8
BLZ,Belize,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,6482993.97936222
CRI,Costa Rica,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.641162546280206E8
CRI,Costa Rica,Tropical & Subtropical Dry Broadleaf Forests,2.0,5.680311073575827E8
GTM,Guatemala,Tropical & Subtropical Moist Broadleaf Forests,1.0,4.475579430286242E8
GTM,Guatemala,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.0042750028647299E9
GTM,Guatemala,Tropical & Subtropical Coniferous Forests,3.0,6.649362181870452E7
GTM,Guatemala,Deserts & Xeric Shrublands,13.0,9.858583904811366E7
HND,Honduras,Tropical & Subtropical Moist Broadleaf Forests,1.0,5.967915171238463E7
HND,Honduras,Tropical & Subtropical Dry Broadleaf Forests,2.0,6.180508653582795E8
HND,Honduras,Tropical & Subtropical Coniferous Forests,3.0,9.05002313641853E7
HND,Honduras,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
MEX,Mexico,Tropical & Subtropical Moist Broadleaf Forests,1.0,7.398632607403436E9
MEX,Mexico,Tropical & Subtropical Dry Broadleaf Forests,2.0,3.6810164532462074E10
MEX,Mexico,Tropical & Subtropical Coniferous Forests,3.0,7.206561487998999E9
MEX,Mexico,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,7.069190376811519E9
MEX,Mexico,"Mediterranean Forests, Woodlands & Scrub",12.0,1.3227382540700898E8
MEX,Mexico,Deserts & Xeric Shrublands,13.0,4.275492196128765E10
NIC,Nicaragua,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.0839334678624028E8
NIC,Nicaragua,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.557344535805976E9
NIC,Nicaragua,Tropical & Subtropical Coniferous Forests,3.0,3.513574304040455E7
NIC,Nicaragua,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
PAN,Panama,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.01138270157487E8
PAN,Panama,Tropical & Subtropical Dry Broadleaf Forests,2.0,5.438006225763724E8
SLV,El Salvador,Tropical & Subtropical Moist Broadleaf Forests,1.0,833825.9565762389
SLV,El Salvador,Tropical & Subtropical Dry Broadleaf Forests,2.0,3.971715597832387E8
SLV,El Salvador,Tropical & Subtropical Coniferous Forests,3.0,1.5604613813193864E8
BMU,Bermuda,Tropical & Subtropical Coniferous Forests,3.0,0.0
CAN,Canada,Temperate Broadleaf & Mixed Forests,4.0,6.518050958244046E10
CAN,Canada,Temperate Conifer Forests,5.0,4.0524544515047626E9
CAN,Canada,"Temperate Grasslands, Savannas & Shrublands",8.0,2.3968574060252988E11
CAN,Canada,Temperate Conifer Forests,5.0,0.0
USA,United States,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.554917412832247E7
USA,United States,Tropical & Subtropical Dry Broadleaf Forests,2.0,8.258668101578467E7
USA,United States,Tropical & Subtropical Coniferous Forests,3.0,106631.2739868164
USA,United States,Temperate Broadleaf & Mixed Forests,4.0,3.3138784163507336E11
USA,United States,Temperate Conifer Forests,5.0,1.6374776201189991E10
USA,United States,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.5102747666537178E10
USA,United States,"Temperate Grasslands, Savannas & Shrublands",8.0,7.836563619613406E11
USA,United States,"Mediterranean Forests, Woodlands & Scrub",12.0,2.4946123517694607E9
USA,United States,Deserts & Xeric Shrublands,13.0,3.925662766525861E10
ABW,Aruba,Deserts & Xeric Shrublands,13.0,0.0
CUW,Curaçao,Deserts & Xeric Shrublands,13.0,0.0
BES,"Bonaire, Saint Eustatius and Saba",Tropical & Subtropical Dry Broadleaf Forests,2.0,0.0
BES,"Bonaire, Saint Eustatius and Saba",Deserts & Xeric Shrublands,13.0,0.0
TTO,Trinidad and Tobago,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.1668206107992727E7
TTO,Trinidad and Tobago,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.6433197368233249E7
FLK,Falkland Islands,"Temperate Grasslands, Savannas & Shrublands",8.0,0.0
GUF,French Guiana,Tropical & Subtropical Moist Broadleaf Forests,1.0,10820.391567334942
ARG,Argentina,Temperate Broadleaf & Mixed Forests,4.0,3.910272686544764E7
ARG,Argentina,"Temperate Grasslands, Savannas & Shrublands",8.0,3.47003760614244E11
ARG,Argentina,Montane Grasslands & Shrublands,10.0,4.228813145309364E8
ARG,Argentina,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,7.82914702913479E10
ARG,Argentina,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.712795432166938E9
BOL,Bolivia,Tropical & Subtropical Moist Broadleaf Forests,1.0,4.1541041831491756E9
BOL,Bolivia,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.5044074920956594E10
BOL,Bolivia,Montane Grasslands & Shrublands,10.0,8.173038261657679E8
BOL,Bolivia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.9292301313412704E9
BRA,Brazil,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.0661419868635962E11
BRA,Brazil,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,3.0200499811399774E11
BRA,Brazil,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.3245977285988535E10
CHL,Chile,Temperate Broadleaf & Mixed Forests,4.0,1.916014074482763E9
CHL,Chile,"Temperate Grasslands, Savannas & Shrublands",8.0,8778394.925260179
CHL,Chile,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
CHL,Chile,"Mediterranean Forests, Woodlands & Scrub",12.0,8.84878491964312E9
CHL,Chile,Montane Grasslands & Shrublands,10.0,5607183.501491652
CHL,Chile,Deserts & Xeric Shrublands,13.0,1.2025851341036689E7
COL,Colombia,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.0540828137142607E9
COL,Colombia,Tropical & Subtropical Dry Broadleaf Forests,2.0,3.6485567588835745E9
COL,Colombia,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.843499149513217E9
COL,Colombia,Montane Grasslands & Shrublands,10.0,2423580.4264449775
COL,Colombia,Deserts & Xeric Shrublands,13.0,8.265048809300297E7
ECU,Ecuador,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.147506618446839E9
ECU,Ecuador,Tropical & Subtropical Dry Broadleaf Forests,2.0,6.14972446920954E8
ECU,Ecuador,Montane Grasslands & Shrublands,10.0,1.6186281804695165E7
ECU,Ecuador,Deserts & Xeric Shrublands,13.0,0.0
GUY,Guyana,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.202288212090619E9
GUY,Guyana,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,1.2896499329434741E7
PER,Peru,Tropical & Subtropical Moist Broadleaf Forests,1.0,1.7715926001839554E9
PER,Peru,Montane Grasslands & Shrublands,10.0,1.3911651753011217E9
PER,Peru,Deserts & Xeric Shrublands,13.0,5.488895578971143E9
PER,Peru,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.2372761698015423E9
PRY,Paraguay,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.4162802547365795E10
PRY,Paraguay,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,3.686580217371758E9
SUR,Suriname,Tropical & Subtropical Moist Broadleaf Forests,1.0,2.689682680407499E8
SUR,Suriname,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
URY,Uruguay,Tropical & Subtropical Moist Broadleaf Forests,1.0,0.0
URY,Uruguay,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,2.666409640451114E10
URY,Uruguay,"Temperate Grasslands, Savannas & Shrublands",8.0,1520108.9602443324
VEN,Venezuela,Tropical & Subtropical Moist Broadleaf Forests,1.0,3.253671727645544E8
VEN,Venezuela,Tropical & Subtropical Dry Broadleaf Forests,2.0,1.1300467646538162E9
VEN,Venezuela,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,3.7595198382702904E9
VEN,Venezuela,Montane Grasslands & Shrublands,10.0,153234.829711196
VEN,Venezuela,Deserts & Xeric Shrublands,13.0,8.275772602323793E8
C--,Clipperton Island,"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,0.0
