BIOME_NAME,BIOME_NUM,NAME,ISO3,sum
"Mediterranean Forests, Woodlands & Scrub",12.0,United Kingdom,GBR,0.0
Temperate Broadleaf & Mixed Forests,4.0,Norway,NOR,0.0
Temperate Conifer Forests,5.0,Norway,NOR,57.541535769256804
"Mediterranean Forests, Woodlands & Scrub",12.0,Gibraltar,GIB,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,Malta,MLT,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,Vatican City,VAT,0.0
Temperate Broadleaf & Mixed Forests,4.0,Andorra,AND,4337.3670612823125
"Mediterranean Forests, Woodlands & Scrub",12.0,San Marino,SMR,0.0
Temperate Broadleaf & Mixed Forests,4.0,Albania,ALB,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,Albania,ALB,416.94478096552785
Temperate Broadleaf & Mixed Forests,4.0,Bosnia and Herzegovina,BIH,295.008198223162
"Mediterranean Forests, Woodlands & Scrub",12.0,Bosnia and Herzegovina,BIH,572.8081374329606
Temperate Broadleaf & Mixed Forests,4.0,Spain,ESP,16791.851028719382
"Mediterranean Forests, Woodlands & Scrub",12.0,Spain,ESP,2842.7136843760973
Temperate Broadleaf & Mixed Forests,4.0,Greece,GRC,1.5801545961230408
"Mediterranean Forests, Woodlands & Scrub",12.0,Greece,GRC,9201.379044979021
"Mediterranean Forests, Woodlands & Scrub",12.0,Croatia,HRV,7741.507238219784
Temperate Broadleaf & Mixed Forests,4.0,Croatia,HRV,7399.223762886281
Temperate Broadleaf & Mixed Forests,4.0,Italy,ITA,1030.0627917030276
"Mediterranean Forests, Woodlands & Scrub",12.0,Italy,ITA,1712.2100352328769
Temperate Conifer Forests,5.0,Italy,ITA,6219.372241012996
Temperate Broadleaf & Mixed Forests,4.0,Montenegro,MNE,132.38484535170562
"Mediterranean Forests, Woodlands & Scrub",12.0,Montenegro,MNE,0.0
Temperate Broadleaf & Mixed Forests,4.0,Macedonia,MKD,1457.2755410373675
"Mediterranean Forests, Woodlands & Scrub",12.0,Macedonia,MKD,152.66578177400646
Temperate Broadleaf & Mixed Forests,4.0,Portugal,PRT,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,Portugal,PRT,201.00761924082167
Temperate Broadleaf & Mixed Forests,4.0,Serbia,SRB,301.92516988036687
"Mediterranean Forests, Woodlands & Scrub",12.0,Serbia,SRB,0.0
Temperate Broadleaf & Mixed Forests,4.0,Slovenia,SVN,1402.290211356937
Temperate Conifer Forests,5.0,Slovenia,SVN,98.45000990465584
"Mediterranean Forests, Woodlands & Scrub",12.0,Slovenia,SVN,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Palestina,VUT,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Solomon Islands,SLB,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Fiji,FJI,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,Fiji,FJI,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,New Caledonia,NCL,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,New Caledonia,NCL,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Papua New Guinea,PNG,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Papua New Guinea,PNG,0.0
Montane Grasslands & Shrublands,10.0,Papua New Guinea,PNG,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,American Samoa,ASM,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Cook Islands,COK,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,French Polynesia,PYF,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Niue,NIU,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Pitcairn Islands,PCN,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Samoa,WSM,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Tonga,TON,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Wallis and Futuna,WLF,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Tuvalu,TUV,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Kiribati,KIR,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Marshall Islands,MHL,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Palau,PLW,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,Guam,GUM,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,Northern Mariana Islands,MNP,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Federated States of Micronesia,FSM,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,Federated States of Micronesia,FSM,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Baker Island,UMI,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Howland Island,UMI,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Jarvis Island,UMI,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Johnston Atoll,UMI,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Palmyra Atoll,UMI,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Midway Islands,UMI,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Wake Island,UMI,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Norfolk Island,NFK,0.0
Temperate Broadleaf & Mixed Forests,4.0,Australia,AUS,212782.8730751707
"Temperate Grasslands, Savannas & Shrublands",8.0,Australia,AUS,226968.93240442252
"Mediterranean Forests, Woodlands & Scrub",12.0,Australia,AUS,215502.19390412187
Deserts & Xeric Shrublands,13.0,Australia,AUS,1962238.2963899202
Tropical & Subtropical Moist Broadleaf Forests,1.0,Australia,AUS,7475.559811496762
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Australia,AUS,2772077.4670441607
Montane Grasslands & Shrublands,10.0,Australia,AUS,3.4852293542787143
Tropical & Subtropical Moist Broadleaf Forests,1.0,New Zealand,NZL,0.0
Temperate Broadleaf & Mixed Forests,4.0,New Zealand,NZL,309752.3023843228
"Temperate Grasslands, Savannas & Shrublands",8.0,New Zealand,NZL,393276.4441233897
Montane Grasslands & Shrublands,10.0,New Zealand,NZL,262375.96334935405
Tropical & Subtropical Dry Broadleaf Forests,2.0,Cayman Islands,CYM,0.0
Deserts & Xeric Shrublands,13.0,Anguilla,AIA,0.0
Deserts & Xeric Shrublands,13.0,Barbados,BRB,0.0
Deserts & Xeric Shrublands,13.0,Saint Martin,MAF,0.0
Deserts & Xeric Shrublands,13.0,Sint Maarten,SXM,0.0
Tropical & Subtropical Coniferous Forests,3.0,Bahamas,BHS,0.0
Tropical & Subtropical Coniferous Forests,3.0,Turks and Caicas Islands,TCA,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Antigua and Barbuda,ATG,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,Antigua and Barbuda,ATG,0.0
Deserts & Xeric Shrublands,13.0,Antigua and Barbuda,ATG,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Cuba,CUB,11031.868618810642
Tropical & Subtropical Dry Broadleaf Forests,2.0,Cuba,CUB,24376.88087421335
Tropical & Subtropical Coniferous Forests,3.0,Cuba,CUB,5902.040730762218
Deserts & Xeric Shrublands,13.0,Cuba,CUB,4207.054589788357
Tropical & Subtropical Moist Broadleaf Forests,1.0,Dominica,DMA,0.0
Deserts & Xeric Shrublands,13.0,Dominica,DMA,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Dominican Republic,DOM,13253.73304249026
Tropical & Subtropical Dry Broadleaf Forests,2.0,Dominican Republic,DOM,7801.266472954609
Tropical & Subtropical Coniferous Forests,3.0,Dominican Republic,DOM,507.0138813060872
Tropical & Subtropical Moist Broadleaf Forests,1.0,Grenada,GRD,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,Grenada,GRD,0.0
Deserts & Xeric Shrublands,13.0,Grenada,GRD,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Guadeloupe,GLP,0.0
Deserts & Xeric Shrublands,13.0,Guadeloupe,GLP,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Haiti,HTI,1413.4697500341078
Tropical & Subtropical Dry Broadleaf Forests,2.0,Haiti,HTI,15.186934892570275
Tropical & Subtropical Coniferous Forests,3.0,Haiti,HTI,534.7182166770375
Tropical & Subtropical Moist Broadleaf Forests,1.0,Jamaica,JAM,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,Jamaica,JAM,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Saint Kitts and Nevis,KNA,0.0
Deserts & Xeric Shrublands,13.0,Saint Kitts and Nevis,KNA,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Saint Lucia,LCA,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,Saint Lucia,LCA,0.0
Deserts & Xeric Shrublands,13.0,Saint Lucia,LCA,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Martinique,MTQ,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,Martinique,MTQ,0.0
Deserts & Xeric Shrublands,13.0,Martinique,MTQ,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Montserrat,MSR,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,Montserrat,MSR,0.0
Deserts & Xeric Shrublands,13.0,Montserrat,MSR,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Puerto Rico,PRI,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,Puerto Rico,PRI,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Saint Vincent and the Grenadines,VCT,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,Saint Vincent and the Grenadines,VCT,0.0
Deserts & Xeric Shrublands,13.0,Saint Vincent and the Grenadines,VCT,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,British Virgin Islands,VGB,0.0
Deserts & Xeric Shrublands,13.0,British Virgin Islands,VGB,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Virgin Islands,VIR,0.0
Deserts & Xeric Shrublands,13.0,Virgin Islands,VIR,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Belize,BLZ,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Belize,BLZ,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Costa Rica,CRI,4638.952449185473
Tropical & Subtropical Dry Broadleaf Forests,2.0,Costa Rica,CRI,3546.556944202456
Tropical & Subtropical Moist Broadleaf Forests,1.0,Guatemala,GTM,2545.654075788042
Tropical & Subtropical Dry Broadleaf Forests,2.0,Guatemala,GTM,14.69784258300183
Tropical & Subtropical Coniferous Forests,3.0,Guatemala,GTM,433.54966658447324
Deserts & Xeric Shrublands,13.0,Guatemala,GTM,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Honduras,HND,12.543420636887644
Tropical & Subtropical Dry Broadleaf Forests,2.0,Honduras,HND,26.170537685880483
Tropical & Subtropical Coniferous Forests,3.0,Honduras,HND,148.1005703467949
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Honduras,HND,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Mexico,MEX,64651.243252069384
Tropical & Subtropical Dry Broadleaf Forests,2.0,Mexico,MEX,156916.8071475588
Tropical & Subtropical Coniferous Forests,3.0,Mexico,MEX,229045.3582562846
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Mexico,MEX,2837.792122634529
"Mediterranean Forests, Woodlands & Scrub",12.0,Mexico,MEX,12586.382807832219
Deserts & Xeric Shrublands,13.0,Mexico,MEX,456041.7760164707
Tropical & Subtropical Moist Broadleaf Forests,1.0,Nicaragua,NIC,5321.174249663774
Tropical & Subtropical Dry Broadleaf Forests,2.0,Nicaragua,NIC,6861.4861542126455
Tropical & Subtropical Coniferous Forests,3.0,Nicaragua,NIC,2362.4687089950476
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Nicaragua,NIC,84998.34521249091
Tropical & Subtropical Moist Broadleaf Forests,1.0,Panama,PAN,960.1795964699165
Tropical & Subtropical Dry Broadleaf Forests,2.0,Panama,PAN,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,El Salvador,SLV,10.931613923521603
Tropical & Subtropical Dry Broadleaf Forests,2.0,El Salvador,SLV,188.53501605169447
Tropical & Subtropical Coniferous Forests,3.0,El Salvador,SLV,151.97348311812266
Tropical & Subtropical Coniferous Forests,3.0,Bermuda,BMU,0.0
Temperate Broadleaf & Mixed Forests,4.0,Canada,CAN,0.0
Temperate Conifer Forests,5.0,Canada,CAN,7276.089602052594
"Temperate Grasslands, Savannas & Shrublands",8.0,Canada,CAN,356901.6539625723
Temperate Conifer Forests,5.0,Canada,CAN,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,United States,USA,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,United States,USA,0.0
Tropical & Subtropical Coniferous Forests,3.0,United States,USA,798.3862605162757
Temperate Broadleaf & Mixed Forests,4.0,United States,USA,22645.753031558033
Temperate Conifer Forests,5.0,United States,USA,260821.08648041505
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,United States,USA,14544.25191987364
"Temperate Grasslands, Savannas & Shrublands",8.0,United States,USA,1817337.9814421444
"Mediterranean Forests, Woodlands & Scrub",12.0,United States,USA,100259.32588156438
Deserts & Xeric Shrublands,13.0,United States,USA,1668660.515204173
Deserts & Xeric Shrublands,13.0,Aruba,ABW,0.0
Deserts & Xeric Shrublands,13.0,Curaçao,CUW,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,"Bonaire, Saint Eustatius and Saba",BES,0.0
Deserts & Xeric Shrublands,13.0,"Bonaire, Saint Eustatius and Saba",BES,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Trinidad and Tobago,TTO,0.0
Tropical & Subtropical Dry Broadleaf Forests,2.0,Trinidad and Tobago,TTO,0.0
"Temperate Grasslands, Savannas & Shrublands",8.0,Falkland Islands (Islas Malvinas),FLK,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,French Guiana,GUF,0.0
Temperate Broadleaf & Mixed Forests,4.0,Argentina,ARG,70377.59679180049
"Temperate Grasslands, Savannas & Shrublands",8.0,Argentina,ARG,1910647.3452421632
Montane Grasslands & Shrublands,10.0,Argentina,ARG,29535.328678878654
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Argentina,ARG,389074.062389351
Tropical & Subtropical Moist Broadleaf Forests,1.0,Argentina,ARG,13770.273234850767
Tropical & Subtropical Moist Broadleaf Forests,1.0,Bolivia,BOL,1595860.5891120562
Tropical & Subtropical Dry Broadleaf Forests,2.0,Bolivia,BOL,213058.70332760038
Montane Grasslands & Shrublands,10.0,Bolivia,BOL,340703.71201913635
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Bolivia,BOL,6658210.862391373
Tropical & Subtropical Moist Broadleaf Forests,1.0,Brazil,BRA,1.479495238750178E7
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Brazil,BRA,1.7120541750998788E7
Tropical & Subtropical Dry Broadleaf Forests,2.0,Brazil,BRA,4060860.67099865
Temperate Broadleaf & Mixed Forests,4.0,Chile,CHL,124566.85081789285
"Temperate Grasslands, Savannas & Shrublands",8.0,Chile,CHL,136566.0084687506
Tropical & Subtropical Moist Broadleaf Forests,1.0,Chile,CHL,0.0
"Mediterranean Forests, Woodlands & Scrub",12.0,Chile,CHL,352516.8844370387
Montane Grasslands & Shrublands,10.0,Chile,CHL,3841.5052417369125
Deserts & Xeric Shrublands,13.0,Chile,CHL,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Colombia,COL,3553943.052598775
Tropical & Subtropical Dry Broadleaf Forests,2.0,Colombia,COL,1429438.7794691618
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Colombia,COL,6286660.161797583
Montane Grasslands & Shrublands,10.0,Colombia,COL,148807.2795099556
Deserts & Xeric Shrublands,13.0,Colombia,COL,125699.46802065444
Tropical & Subtropical Moist Broadleaf Forests,1.0,Ecuador,ECU,121299.2491015996
Tropical & Subtropical Dry Broadleaf Forests,2.0,Ecuador,ECU,6862.381578378882
Montane Grasslands & Shrublands,10.0,Ecuador,ECU,129940.7365690924
Deserts & Xeric Shrublands,13.0,Ecuador,ECU,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Guyana,GUY,40629.021667206995
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Guyana,GUY,608631.9514487607
Tropical & Subtropical Moist Broadleaf Forests,1.0,Peru,PER,841608.9288234736
Montane Grasslands & Shrublands,10.0,Peru,PER,1844052.3514789974
Deserts & Xeric Shrublands,13.0,Peru,PER,188016.1237941329
Tropical & Subtropical Dry Broadleaf Forests,2.0,Peru,PER,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Paraguay,PRY,373301.7515654812
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Paraguay,PRY,990078.9877496547
Tropical & Subtropical Moist Broadleaf Forests,1.0,Suriname,SUR,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Suriname,SUR,0.0
Tropical & Subtropical Moist Broadleaf Forests,1.0,Uruguay,URY,0.0
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Uruguay,URY,1102933.0154322702
"Temperate Grasslands, Savannas & Shrublands",8.0,Uruguay,URY,22.125051812681505
Tropical & Subtropical Moist Broadleaf Forests,1.0,Venezuela,VEN,414050.1305793128
Tropical & Subtropical Dry Broadleaf Forests,2.0,Venezuela,VEN,1169067.5381769051
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Venezuela,VEN,2624067.2423939034
Montane Grasslands & Shrublands,10.0,Venezuela,VEN,72975.65142503666
Deserts & Xeric Shrublands,13.0,Venezuela,VEN,138726.10961582357
"Tropical & Subtropical Grasslands, Savannas & Shrublands",7.0,Clipperton Island,C--,0.0
